0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;98.155;0.000;0.000;0.000;0.000;9.701;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1
1;91.708;0.000;0.000;0.000;0.000;10.788;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1
1;87.151;0.000;0.000;0.000;0.000;10.613;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1
1;91.928;0.000;0.000;0.000;0.000;10.710;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1
1;93.189;0.000;0.000;0.000;0.000;9.347;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1
1;100.260;0.000;0.000;0.000;0.000;8.765;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1
1;107.816;0.000;0.000;0.000;0.000;8.468;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1
1;115.358;0.000;0.000;0.000;0.000;8.658;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1
1;102.581;0.000;0.000;0.000;0.000;7.465;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1
1;91.738;0.000;0.000;0.000;0.000;9.941;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1
1;92.937;0.000;0.000;0.000;0.000;11.313;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1
1;83.754;0.000;0.000;0.000;0.000;13.175;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1
1;82.629;0.000;0.000;0.000;0.000;12.609;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1
1;81.302;0.000;0.000;0.000;0.000;14.560;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1
1;92.469;0.000;0.000;0.000;0.000;13.177;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1
1;81.843;0.000;0.000;0.000;0.000;14.608;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1
1;82.022;0.000;0.000;0.000;0.000;14.490;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1
1;81.570;0.000;0.000;0.000;0.000;14.314;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1
1;81.889;0.000;0.000;0.000;0.000;8.983;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1
1;78.913;0.000;0.000;0.000;0.000;12.609;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1
1;94.284;0.000;0.000;0.000;0.000;11.929;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1
2;108.014;85.186;0.000;0.000;0.000;9.153;8.962;0.000;0.000;0.000;23.016;0.000;0.000;0.000;2
2;101.602;77.153;0.000;0.000;0.000;8.431;9.251;0.000;0.000;0.000;24.135;0.000;0.000;0.000;2
2;99.909;73.250;0.000;0.000;0.000;9.254;9.603;0.000;0.000;0.000;25.346;0.000;0.000;0.000;2
2;100.128;81.520;0.000;0.000;0.000;9.720;10.774;0.000;0.000;0.000;16.336;0.000;0.000;0.000;2
2;96.748;80.802;0.000;0.000;0.000;9.163;10.657;0.000;0.000;0.000;14.586;0.000;0.000;0.000;2
2;99.495;88.160;0.000;0.000;0.000;8.355;9.386;0.000;0.000;0.000;11.235;0.000;0.000;0.000;2
2;103.238;82.403;0.000;0.000;0.000;8.799;10.604;0.000;0.000;0.000;20.100;0.000;0.000;0.000;2
2;99.684;81.479;0.000;0.000;0.000;10.200;10.588;0.000;0.000;0.000;15.171;0.000;0.000;0.000;2
2;98.593;75.846;0.000;0.000;0.000;8.553;9.279;0.000;0.000;0.000;22.229;0.000;0.000;0.000;2
2;101.314;81.515;0.000;0.000;0.000;9.143;8.841;0.000;0.000;0.000;17.737;0.000;0.000;0.000;2
2;101.819;81.210;0.000;0.000;0.000;9.143;8.841;0.000;0.000;0.000;17.737;0.000;0.000;0.000;2
2;113.938;93.968;0.000;0.000;0.000;9.143;8.841;0.000;0.000;0.000;17.737;0.000;0.000;0.000;2
2;130.810;111.552;0.000;0.000;0.000;8.800;8.522;0.000;0.000;0.000;18.191;0.000;0.000;0.000;2
2;101.554;76.772;0.000;0.000;0.000;8.135;7.900;0.000;0.000;0.000;19.393;0.000;0.000;0.000;2
2;97.007;69.171;0.000;0.000;0.000;6.738;6.144;0.000;0.000;0.000;22.486;0.000;0.000;0.000;2
2;99.251;65.878;0.000;0.000;0.000;9.480;9.982;0.000;0.000;0.000;27.508;0.000;0.000;0.000;2
2;97.091;67.197;0.000;0.000;0.000;10.542;10.825;0.000;0.000;0.000;25.684;0.000;0.000;0.000;2
2;106.947;74.558;0.000;0.000;0.000;9.480;9.982;0.000;0.000;0.000;27.508;0.000;0.000;0.000;2
2;91.372;62.788;0.000;0.000;0.000;6.034;10.907;0.000;0.000;0.000;22.898;0.000;0.000;0.000;2
2;199.203;123.396;0.000;0.000;0.000;2.457;9.907;0.000;0.000;0.000;55.663;0.000;0.000;0.000;2
2;154.499;134.982;0.000;0.000;0.000;7.900;7.706;0.000;0.000;0.000;18.890;0.000;0.000;0.000;2
2;149.779;135.456;0.000;0.000;0.000;7.484;9.362;0.000;0.000;0.000;17.383;0.000;0.000;0.000;2
2;151.995;128.193;0.000;0.000;0.000;7.259;6.847;0.000;0.000;0.000;29.095;0.000;0.000;0.000;2
2;135.329;107.992;0.000;0.000;0.000;9.491;9.716;0.000;0.000;0.000;23.611;0.000;0.000;0.000;2
2;148.265;122.253;0.000;0.000;0.000;9.491;9.716;0.000;0.000;0.000;23.611;0.000;0.000;0.000;2
2;109.533;72.946;0.000;0.000;0.000;7.789;7.885;0.000;0.000;0.000;28.793;0.000;0.000;0.000;2
2;103.296;75.115;0.000;0.000;0.000;9.491;9.716;0.000;0.000;0.000;23.611;0.000;0.000;0.000;2
2;100.186;82.997;0.000;0.000;0.000;11.732;9.966;0.000;0.000;0.000;14.825;0.000;0.000;0.000;2
2;99.198;68.391;0.000;0.000;0.000;8.225;8.730;0.000;0.000;0.000;25.925;0.000;0.000;0.000;2
2;154.688;124.913;0.000;0.000;0.000;7.819;8.678;0.000;0.000;0.000;27.338;0.000;0.000;0.000;2
3;174.196;116.730;88.041;0.000;0.000;6.742;10.903;8.435;0.000;0.000;57.527;29.577;0.000;0.000;3
3;144.985;94.975;67.959;0.000;0.000;6.675;8.582;8.935;0.000;0.000;44.979;25.645;0.000;0.000;3
3;146.152;92.414;61.496;0.000;0.000;5.582;10.056;9.356;0.000;0.000;45.988;27.688;0.000;0.000;3
3;143.194;97.106;67.164;0.000;0.000;5.176;9.325;9.661;0.000;0.000;39.392;27.122;0.000;0.000;3
3;146.214;100.173;73.335;0.000;0.000;5.632;9.730;10.687;0.000;0.000;37.862;23.618;0.000;0.000;3
3;136.525;96.006;69.728;0.000;0.000;5.474;9.523;10.077;0.000;0.000;36.821;24.588;0.000;0.000;3
3;146.729;94.959;73.964;0.000;0.000;6.372;9.384;10.660;0.000;0.000;44.342;19.069;0.000;0.000;3
3;137.602;92.569;77.065;0.000;0.000;5.926;8.870;10.087;0.000;0.000;45.045;15.239;0.000;0.000;3
3;156.262;96.941;71.273;0.000;0.000;6.113;9.983;10.478;0.000;0.000;49.644;22.751;0.000;0.000;3
3;157.782;98.510;77.265;0.000;0.000;6.482;9.882;10.138;0.000;0.000;48.756;18.371;0.000;0.000;3
3;172.059;112.779;90.814;0.000;0.000;5.401;7.758;8.448;0.000;0.000;47.702;19.425;0.000;0.000;3
3;164.803;100.087;74.887;0.000;0.000;5.402;7.541;8.239;0.000;0.000;49.911;20.239;0.000;0.000;3
3;182.508;123.693;102.356;0.000;0.000;5.488;7.913;8.601;0.000;0.000;46.993;19.168;0.000;0.000;3
3;148.305;95.971;75.381;0.000;0.000;5.753;8.485;9.219;0.000;0.000;45.100;18.384;0.000;0.000;3
3;130.551;82.915;62.676;0.000;0.000;5.839;8.485;9.219;0.000;0.000;42.997;18.384;0.000;0.000;3
3;157.782;99.641;77.265;0.000;0.000;5.753;8.485;9.219;0.000;0.000;45.100;18.384;0.000;0.000;3
3;146.625;92.885;71.606;0.000;0.000;5.753;8.485;9.219;0.000;0.000;45.100;18.384;0.000;0.000;3
3;161.955;100.319;76.353;0.000;0.000;5.401;7.758;8.448;0.000;0.000;47.702;19.425;0.000;0.000;3
3;162.021;100.386;76.420;0.000;0.000;5.401;7.758;8.448;0.000;0.000;47.702;19.425;0.000;0.000;3
3;148.935;100.673;80.281;0.000;0.000;5.566;10.760;11.063;0.000;0.000;38.324;17.423;0.000;0.000;3
3;158.815;98.180;74.599;0.000;0.000;5.401;7.758;8.448;0.000;0.000;47.702;19.425;0.000;0.000;3
3;156.530;110.591;82.091;0.000;0.000;5.753;7.230;7.667;0.000;0.000;41.865;27.502;0.000;0.000;3
3;148.372;100.861;80.686;0.000;0.000;5.753;7.677;9.219;0.000;0.000;43.862;19.622;0.000;0.000;3
3;121.853;81.824;62.564;0.000;0.000;4.989;8.485;9.219;0.000;0.000;38.167;18.384;0.000;0.000;3
3;129.428;86.004;67.135;0.000;0.000;5.987;10.760;11.063;0.000;0.000;39.128;17.423;0.000;0.000;3
3;147.664;94.774;73.801;0.000;0.000;5.753;8.485;9.219;0.000;0.000;45.100;18.384;0.000;0.000;3
3;148.761;99.476;79.720;0.000;0.000;6.414;10.760;11.063;0.000;0.000;41.304;17.423;0.000;0.000;3
3;155.082;102.240;81.844;0.000;0.000;5.753;8.485;9.219;0.000;0.000;45.100;18.384;0.000;0.000;3
3;178.941;123.142;98.877;0.000;0.000;5.554;7.866;8.527;0.000;0.000;46.782;23.031;0.000;0.000;3
3;177.625;125.809;107.642;0.000;0.000;5.139;7.398;7.068;0.000;0.000;50.179;18.865;0.000;0.000;3
3;176.889;123.274;103.357;0.000;0.000;5.592;7.834;8.468;0.000;0.000;47.474;19.476;0.000;0.000;3
3;159.165;98.529;74.949;0.000;0.000;5.401;7.758;8.448;0.000;0.000;47.702;19.425;0.000;0.000;3
