0;0;0;0;0;0;0;0;0;0;0;0
1;93.238;0.000;0.000;0.000;0.000;54.107;0.000;0.000;0.000;0.000;1
1;100.458;0.000;0.000;0.000;0.000;51.811;0.000;0.000;0.000;0.000;1
1;88.419;0.000;0.000;0.000;0.000;60.716;0.000;0.000;0.000;0.000;1
1;78.895;0.000;0.000;0.000;0.000;49.578;0.000;0.000;0.000;0.000;1
1;90.215;0.000;0.000;0.000;0.000;56.007;0.000;0.000;0.000;0.000;1
1;85.902;0.000;0.000;0.000;0.000;47.030;0.000;0.000;0.000;0.000;1
1;83.798;0.000;0.000;0.000;0.000;57.744;0.000;0.000;0.000;0.000;1
1;81.420;0.000;0.000;0.000;0.000;60.578;0.000;0.000;0.000;0.000;1
1;93.186;0.000;0.000;0.000;0.000;56.643;0.000;0.000;0.000;0.000;1
1;90.292;0.000;0.000;0.000;0.000;51.759;0.000;0.000;0.000;0.000;1
1;87.734;0.000;0.000;0.000;0.000;52.606;0.000;0.000;0.000;0.000;1
1;86.753;0.000;0.000;0.000;0.000;63.046;0.000;0.000;0.000;0.000;1
1;81.987;0.000;0.000;0.000;0.000;56.006;0.000;0.000;0.000;0.000;1
1;82.469;0.000;0.000;0.000;0.000;57.275;0.000;0.000;0.000;0.000;1
1;85.730;0.000;0.000;0.000;0.000;56.659;0.000;0.000;0.000;0.000;1
1;95.294;0.000;0.000;0.000;0.000;63.703;0.000;0.000;0.000;0.000;1
1;90.991;0.000;0.000;0.000;0.000;61.152;0.000;0.000;0.000;0.000;1
1;82.405;0.000;0.000;0.000;0.000;56.540;0.000;0.000;0.000;0.000;1
1;85.907;0.000;0.000;0.000;0.000;61.897;0.000;0.000;0.000;0.000;1
1;90.292;0.000;0.000;0.000;0.000;51.759;0.000;0.000;0.000;0.000;1
1;88.388;0.000;0.000;0.000;0.000;67.297;0.000;0.000;0.000;0.000;1
1;83.750;0.000;0.000;0.000;0.000;51.656;0.000;0.000;0.000;0.000;1
2;106.416;84.798;0.000;0.000;0.000;55.323;52.544;0.000;0.000;0.000;2
2;102.248;84.492;0.000;0.000;0.000;67.106;67.482;0.000;0.000;0.000;2
2;104.486;91.763;0.000;0.000;0.000;59.446;53.590;0.000;0.000;0.000;2
2;111.398;81.072;0.000;0.000;0.000;67.242;68.652;0.000;0.000;0.000;2
2;104.106;84.747;0.000;0.000;0.000;51.421;48.042;0.000;0.000;0.000;2
2;111.043;64.893;0.000;0.000;0.000;49.999;48.899;0.000;0.000;0.000;2
2;101.733;97.354;0.000;0.000;0.000;54.705;54.746;0.000;0.000;0.000;2
2;99.935;73.859;0.000;0.000;0.000;58.618;52.878;0.000;0.000;0.000;2
2;111.335;66.202;0.000;0.000;0.000;58.421;44.218;0.000;0.000;0.000;2
2;100.365;69.345;0.000;0.000;0.000;68.637;51.802;0.000;0.000;0.000;2
2;115.684;74.545;0.000;0.000;0.000;48.278;52.694;0.000;0.000;0.000;2
2;101.646;75.829;0.000;0.000;0.000;62.346;62.946;0.000;0.000;0.000;2
2;101.132;70.873;0.000;0.000;0.000;67.217;59.622;0.000;0.000;0.000;2
2;100.159;66.700;0.000;0.000;0.000;53.833;47.409;0.000;0.000;0.000;2
2;107.187;69.815;0.000;0.000;0.000;58.845;56.720;0.000;0.000;0.000;2
2;107.716;79.273;0.000;0.000;0.000;50.569;56.400;0.000;0.000;0.000;2
2;98.017;79.117;0.000;0.000;0.000;54.901;60.920;0.000;0.000;0.000;2
2;96.223;82.003;0.000;0.000;0.000;56.298;61.765;0.000;0.000;0.000;2
3;156.387;90.541;55.157;0.000;0.000;33.830;49.606;38.755;0.000;0.000;3
3;164.850;89.988;62.184;0.000;0.000;30.431;47.907;42.283;0.000;0.000;3
3;151.525;91.756;67.125;0.000;0.000;32.568;58.029;52.188;0.000;0.000;3
3;153.440;94.573;65.657;0.000;0.000;33.686;60.044;50.230;0.000;0.000;3
3;144.757;98.223;84.464;0.000;0.000;23.009;49.353;48.813;0.000;0.000;3
3;168.434;105.928;70.280;0.000;0.000;33.028;48.726;44.694;0.000;0.000;3
3;152.104;139.865;97.586;0.000;0.000;29.361;25.798;54.288;0.000;0.000;3
3;162.230;99.032;73.194;0.000;0.000;28.941;47.201;42.835;0.000;0.000;3
3;152.910;92.867;66.889;0.000;0.000;39.379;58.466;54.958;0.000;0.000;3
3;174.245;103.276;77.585;0.000;0.000;39.594;59.639;60.087;0.000;0.000;3
3;157.326;96.078;78.732;0.000;0.000;42.389;59.834;57.732;0.000;0.000;3
3;152.720;104.064;72.280;0.000;0.000;32.817;55.261;51.062;0.000;0.000;3
3;152.392;92.581;67.859;0.000;0.000;34.538;59.198;57.560;0.000;0.000;3
3;181.092;107.367;75.595;0.000;0.000;42.107;63.678;51.432;0.000;0.000;3
3;167.177;108.174;68.349;0.000;0.000;20.907;56.201;67.718;0.000;0.000;3
3;154.173;99.560;60.020;0.000;0.000;35.085;47.800;39.560;0.000;0.000;3
4;127.318;101.158;69.845;15.958;0.000;48.614;55.077;49.246;26.569;0.000;4
4;123.855;100.989;32.261;31.066;0.000;35.544;38.859;34.288;33.938;0.000;4
4;116.610;98.474;69.381;23.172;0.000;42.997;45.705;45.768;37.480;0.000;4
5;192.802;134.320;91.022;59.293;16.052;27.772;38.390;43.194;31.706;32.946;5
